X,Y,id,obec,datum,komunikace,komunika_1,zavineni,ridic_kate,ridic_ovli,vinik_alko,ridic_stav,obeti_usmr,obeti_lehc,obeti_tezc,vozidel_ce,vinik_vozi,vinik_vo_1,skoda,unik_hmot,vinik_vo_2,vinik_vo_3,vinik_vo_4,vinik_skod,vyprosteni,nehoda_cha,srazka_voz,hlavni_pri,povrch_sta,meteo,rozhled,nehoda_pol,prednost_v,smerove_po,druh_krizu,smer_jizdy,nehoda_dru,pevna_prek,povrch_dru,komunika_2,viditelnos,komunika_3,rizeni_pro,objekty,misto_neho,smyk,neighbors_TargetID,neighbors_Distance,neighbors_prejezdy-dec_Název definičního úseku,neighbors_prejezdy-dec_Žkm přejezdu,neighbors_prejezdy-dec_Přejezd s trolejovým vedením,neighbors_prejezdy-dec_Třída pozemní komunikace,neighbors_prejezdy-dec_Číslo pozemní komunikace,neighbors_prejezdy-dec_Místní název přejezdu,neighbors_prejezdy-dec_Zeměpisná šířka,neighbors_prejezdy-dec_Zeměpisná délka,neighbors_prejezdy-dec_field_10,neighbors_prejezdy-dec_field_11
14.547046409220837,50.319002234149345,10606090621,Malý Újezd (Středočeský kraj),2009-11-11 09:30:00,komunikace místní,0,řidičem motorového vozidla,s řidičským oprávněním skupiny b,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,1,2,ŠKODA,nedošlo k požáru,920,"došlo k úniku pohonných hmot, oleje, chl",osobní automobil bez přívěsu,2000,"soukromé, nevyužívané k výdělečné činnos",500,použitím speciální vyprošťovací techniky,nehoda s následky na životě nebo zdraví,boční,řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,vozidlo jedoucí - na komunikaci bez stan,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,světelným signalizačním zařízením,železniční přejezd nezabezpečený,mimo křižovatku,ano,P2931,12.6057917627,Všetaty - Mělník,"366,262",Ano,O,,Mikov,50° 19' 08.15797'' N,14° 32' 48.87778'' E,50.31893,14.54691
14.380618716388579,50.256289892636815,10606090661,Úžice (Středočeský kraj),2009-11-23 10:30:00,silnice 3.třídy,24211,řidičem motorového vozidla,s řidičským oprávněním skupiny d,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,1,IVECO,nedošlo k požáru,15,žádné z uvedených,nákladní automobil s návěsem,2002,"soukromá organizace (podnikatel, s.r.o.,",0,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou",vyhýbání bez dostatečné boční vůle,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,jedoucí - ve směru staničení na komunika,srážka s pevnou překážkou,závory železničního přejezdu,živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,žádný způsob řízení provozu,železniční přejezd zabezpečený,mimo křižovatku,ne,P2471,3.32439324302,Úžice - Chlumín,"7,587",Ne,III.,24211,U cukrovaru,50° 15' 22.52160'' N,14° 22' 50.22018'' E,50.25626,14.38062
14.38062372814621,50.256284373474621,10606100023,Úžice (Středočeský kraj),2010-01-11 13:10:00,silnice 3.třídy,24211,řidičem motorového vozidla,s řidičským oprávněním skupiny c,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,1,VOLVO,nedošlo k požáru,300,žádné z uvedených,nákladní automobil s návěsem,2005,registrované mimo území ČR,0,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou",nesprávné otáčení nebo couvání,"na vozovce je náledí, ujetý sníh - nepos",neztížené,dobré,na jízdním pruhu,přednost vyznačena dopravními značkami,křižovatka styková - tříramenná,místní komunikace,zachycuje směr jízdy křižovatkou,srážka s pevnou překážkou,závory železničního přejezdu,živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,místní úprava (vyplní se pol. 24),železniční přejezd zabezpečený,"na křižovatce, uvnitř hranic křižovatky",ne,P2471,2.72236261884,Úžice - Chlumín,"7,587",Ne,III.,24211,U cukrovaru,50° 15' 22.52160'' N,14° 22' 50.22018'' E,50.25626,14.38062
14.355851525474028,50.250610778379176,10606100163,Kozomín (Středočeský kraj),2010-03-25 14:25:00,silnice 2.třídy,608,řidičem motorového vozidla,nezjištěno,jiné ovlivnění,nezjišťováno,jiný nepříznivý stav,0,0,0,1,žádná z uvedených,žádná z uvedených,150,žádné z uvedených,"nezjištěno, řidič ujel",,žádná z uvedených,0,žádná z uvedených,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou",řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,přednost nevyznačena - vyplývá z pravide,přímý úsek,neurčeno,žádná z uvedených,srážka s pevnou překážkou,závory železničního přejezdu,živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,žádný způsob řízení provozu,železniční přejezd zabezpečený,mimo křižovatku,ne,P2469,2.38702239557,Chvatěruby - Úžice,"5,533",Ne,II.,608,na teplické,50° 15' 02.13588'' N,14° 21' 21.10128'' E,50.25059,14.35586
14.47117793976952,50.35944889147023,10606100168,Mělník (Středočeský kraj),2010-03-29 10:47:00,silnice 3.třídy,2730,řidičem motorového vozidla,s řidičským oprávněním skupiny d,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,1,VOLKSWAGEN,nedošlo k požáru,60,žádné z uvedených,osobní automobil bez přívěsu,2009,"soukromá organizace (podnikatel, s.r.o.,",10,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou",řidič se plně nevěnoval řízení vozidla,povrch mokrý,neztížené,dobré,na jízdním pruhu,přednost nevyznačena - vyplývá z pravide,přímý úsek,neurčeno,jedoucí - ve směru staničení na komunika,srážka s pevnou překážkou,závory železničního přejezdu,živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,místní úprava (vyplní se pol. 24),železniční přejezd zabezpečený,mimo křižovatku,ne,P3001,4.32661041573,Mělník Labe KV501 - Mělník Labe,"1,883",Ne,III.,2730,Bezručova,50° 21' 33.86122'' N,14° 28' 16.25038'' E,50.35941,14.47118
14.337970473540596,50.239971829192555,10606100181,Kralupy nad Vltavou (Středočeský kraj),2010-04-04 05:50:00,komunikace místní,0,řidičem motorového vozidla,s řidičským oprávněním skupiny b,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,2,CITROEN,nedošlo k požáru,300,žádné z uvedených,osobní automobil bez přívěsu,2007,"soukromé, nevyužívané k výdělečné činnos",300,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,boční,proti příkazu dopravní značky DEJ PŘEDNOST,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,přednost vyznačena dopravními značkami,přímý úsek,neurčeno,vozidlo jedoucí - na komunikaci bez stan,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,místní úprava (vyplní se pol. 24),železniční přejezd nezabezpečený,mimo křižovatku,ne,P2468,1394.34759062,Chvatěruby - Úžice,"4,696",Ne,V,,Chvatěrubský v polích,50° 15' 06.36944'' N,14° 20' 40.48663'' E,50.25177,14.34458
14.510199865470629,50.264105653651988,10606100183,Libiš (Středočeský kraj),2010-04-04 14:57:00,komunikace místní,0,řidičem nemotorového vozidla,ostatní řidiči vozidel,řidič nebyl ovlivněn,"ano, obsah alkoholu v&nbsp;krvi do 0,99‰ (2)","pod vlivem alkoholu, obsah alkoholu v krvi do 0,99‰",1,0,0,2,žádná z uvedených,nedošlo k požáru,3,žádné z uvedených,jízdní kolo,,"soukromé, nevyužívané k výdělečné činnos",3,nebylo třeba užít násilí,nehoda s následky na životě nebo zdraví,z boku,jízda na “červené světlo“,"povrch suchý, neznečistěný",neztížené,dobré,žádné z uvedených,žádná místní úprava,přímý úsek,neurčeno,vozidlo jedoucí - na komunikaci bez stan,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,světelným signalizačním zařízením,železniční přejezd zabezpečený,mimo křižovatku,ne,P2669,3.96394718388,žst. Neratovice - (kralupské zhlaví),"33,649",Ne,MK,,,50° 15' 50.66987'' N,14° 30' 36.71932'' E,50.26407,14.5102
14.511820438744639,50.341309802205267,10606100260,Velký Borek (Středočeský kraj),2010-05-19 01:20:00,silnice 3.třídy,2732,řidičem motorového vozidla,s řidičským oprávněním skupiny b,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,1,ŠKODA,nedošlo k požáru,100,žádné z uvedených,osobní automobil bez přívěsu,1995,"soukromá organizace (podnikatel, s.r.o.,",100,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou","nepř. rychlosti dopravně technickému stavu vozovky (zatáčka,klesání,stoupání,šířka apod.)","povrch suchý, neznečistěný",neztížené,dobré,mimo komunikaci,žádná místní úprava,přímý úsek po projetí zatáčkou (do vzdál,neurčeno,jedoucí - ve směru staničení na komunika,srážka s pevnou překážkou,"jiná překážka (zábradlí,oplocení,násep,n",živice,"dobrý, bez závad","v noci - bez veřejného osvětlení,viditel",dvoupruhová,žádný způsob řízení provozu,železniční přejezd zabezpečený,mimo křižovatku,ne,P2933,9.31041066472,Všetaty - Mělník,"369,804",Ano,III.,2732,Skuhrov,50° 20' 28.42902'' N,14° 30' 42.70835'' E,50.34123,14.51186
14.355887230724971,50.250628126923083,10606100294,Kozomín (Středočeský kraj),2010-06-06 23:59:00,silnice 2.třídy,608,řidičem motorového vozidla,nezjištěno,jiné ovlivnění,nezjišťováno,jiný nepříznivý stav,0,0,0,1,žádná z uvedených,žádná z uvedených,50,žádné z uvedených,"nezjištěno, řidič ujel",,žádná z uvedených,0,žádná z uvedených,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou",řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,přednost vyznačena přenosnými dopravními,přímý úsek,neurčeno,žádná z uvedených,srážka s pevnou překážkou,závory železničního přejezdu,živice,"dobrý, bez závad","v noci - bez veřejného osvětlení,viditel",dvoupruhová,místní úprava (vyplní se pol. 24),železniční přejezd zabezpečený,mimo křižovatku,ne,P2469,4.66294167385,Chvatěruby - Úžice,"5,533",Ne,II.,608,na teplické,50° 15' 02.13588'' N,14° 21' 21.10128'' E,50.25059,14.35586
14.355880558214041,50.250604688386211,10606100309,Kozomín (Středočeský kraj),2010-06-11 19:00:00,silnice 2.třídy,608,řidičem motorového vozidla,nezjištěno,jiné ovlivnění,nezjišťováno,jiný nepříznivý stav,0,0,0,1,žádná z uvedených,žádná z uvedených,150,žádné z uvedených,"nezjištěno, řidič ujel",,žádná z uvedených,0,žádná z uvedených,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou",řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,přednost vyznačena přenosnými dopravními,přímý úsek,neurčeno,žádná z uvedených,srážka s pevnou překážkou,závory železničního přejezdu,živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,místní úprava (vyplní se pol. 24),železniční přejezd zabezpečený,mimo křižovatku,ne,P2469,2.19434505828,Chvatěruby - Úžice,"5,533",Ne,II.,608,na teplické,50° 15' 02.13588'' N,14° 21' 21.10128'' E,50.25059,14.35586
14.542022663247634,50.380820142570187,10606100371,Lhotka (Středočeský kraj),2010-07-10 10:50:00,silnice 2.třídy,273,řidičem motorového vozidla,s řidičským oprávněním skupiny b,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,1,0,2,FORD,nedošlo k požáru,450,žádné z uvedených,"nákladní automobil (včetně multikáry, au",1995,"soukromá organizace (podnikatel, s.r.o.,",300,nebylo třeba užít násilí,nehoda s následky na životě nebo zdraví,boční,řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,přednost vyznačena dopravními značkami,přímý úsek,neurčeno,jedoucí - proti směru staničení na komun,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,místní úprava (vyplní se pol. 24),železniční přejezd nezabezpečený,mimo křižovatku,ne,P3022,7.08011417116,Mělník - Lhotka u Mělníka,"10,579",Ne,II.,273,,50° 22' 50.75304'' N,14° 32' 31.15038'' E,50.38076,14.54199
14.495897254729723,50.267466798302856,10606100379,Libiš (Středočeský kraj),2010-07-07 14:00:00,silnice 1.třídy,9,jiné zavinění,s řidičským oprávněním skupiny b,řidič nebyl ovlivněn,nezjišťováno,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,1,BMW,nedošlo k požáru,500,žádné z uvedených,osobní automobil bez přívěsu,2008,"soukromé, nevyužívané k výdělečné činnos",500,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou",nezaviněná řidičem,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,jedoucí - ve směru staničení na komunika,jiný druh nehody,"nepřichází v úvahu, nejde o srážku s pev",živice,nesouvislé výtluky,"ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,žádný způsob řízení provozu,železniční přejezd zabezpečený,mimo křižovatku,ne,P2478,3.22323022511,Chlumín - Neratovice,"16,23",Ne,I.,9,na Staré štaci,50° 16' 02.78668'' N,14° 29' 45.16363'' E,50.26744,14.49588
14.588423835374272,50.287542524256743,10606100437,Všetaty (Středočeský kraj),2010-08-15 14:40:00,komunikace účelová - ostatní (parkoviště apod.),0,řidičem motorového vozidla,s řidičským oprávněním skupiny b,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,2,0,2,PEUGEOT,nedošlo k požáru,4400,"došlo k úniku pohonných hmot, oleje, chl",osobní automobil bez přívěsu,2008,"soukromé, nevyužívané k výdělečné činnos",1800,nebylo třeba užít násilí,nehoda s následky na životě nebo zdraví,z boku,jízda na “červené světlo“,povrch mokrý,neztížené,dobré,žádné z uvedených,žádná místní úprava,přímý úsek po projetí zatáčkou (do vzdál,neurčeno,vozidlo jedoucí - na komunikaci bez stan,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",jiný nezpevněný povrch,nesouvislé výtluky,"ve dne, viditelnost nezhoršená vlivem po",žádná z uvedených,světelným signalizačním zařízením,železniční přejezd zabezpečený,mimo křižovatku,ne,P2676,323.042000886,Všetaty - Byšice,"40,715",Ne,O,,,50° 17' 25.34712'' N,14° 35' 22.06664'' E,50.29037,14.58946
14.458102362352445,50.267557814521496,10606100613,Neratovice (Středočeský kraj),2010-11-11 08:20:00,silnice 3.třídy,24215,řidičem motorového vozidla,s řidičským oprávněním skupiny c,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,2,PEUGEOT,nedošlo k požáru,900,žádné z uvedených,osobní automobil bez přívěsu,2007,"soukromé, nevyužívané k výdělečné činnos",800,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,boční,jiné nedání přednosti,povrch mokrý,neztížené,špatné vlivem profilu komunikace (nepřeh,na jízdním pruhu,přednost vyznačena dopravními značkami,přímý úsek,neurčeno,jedoucí - proti směru staničení na komun,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,místní úprava (vyplní se pol. 24),železniční přejezd nezabezpečený,mimo křižovatku,ano,P2474,19.2539743739,Chlumín - Neratovice,"13,33",Ne,III.,24215,Chlumínský,50° 16' 03.83586'' N,14° 27' 29.26383'' E,50.26773,14.45813
15.004282991495579,50.413330692032851,10706090670,Březno (Středočeský kraj),2009-07-18 13:57:00,silnice 3.třídy,2801,řidičem motorového vozidla,s řidičským oprávněním skupiny c,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,1,0,2,FORD,nedošlo k požáru,1650,žádné z uvedených,osobní automobil bez přívěsu,2007,"soukromé, nevyužívané k výdělečné činnos",1500,nebylo třeba užít násilí,nehoda s následky na životě nebo zdraví,boční,jiné nedání přednosti,povrch mokrý,déšť,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,jedoucí - ve směru staničení na komunika,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,žádný způsob řízení provozu,železniční přejezd nezabezpečený,mimo křižovatku,ne,P4646,3.78362979501,Kolomuty - Dolní Bousov,"24,3",Ne,III.,2801,před zn. Březno,50° 24' 47.87207'' N,15° 00' 15.33562'' E,50.4133,15.00426
15.004270419316786,50.413367126874704,10706090751,Březno (Středočeský kraj),2009-08-08 07:00:00,silnice 3.třídy,2801,řidičem motorového vozidla,s řidičským oprávněním skupiny b,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,2,ŠKODA,nedošlo k požáru,800,žádné z uvedených,osobní automobil bez přívěsu,2001,"soukromé, nevyužívané k výdělečné činnos",800,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,boční,řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,jedoucí - ve směru staničení na komunika,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,žádný způsob řízení provozu,železniční přejezd nezabezpečený,mimo křižovatku,ne,P4646,7.50170925473,Kolomuty - Dolní Bousov,"24,3",Ne,III.,2801,před zn. Březno,50° 24' 47.87207'' N,15° 00' 15.33562'' E,50.4133,15.00426
14.715601388112168,50.320013106498791,10706091047,Dolní Slivno (Středočeský kraj),2009-10-28 00:30:00,silnice 3.třídy,27220,řidičem motorového vozidla,bez příslušného řidičského oprávnění,řidič nebyl ovlivněn,"ano, obsah alkoholu v&nbsp;krvi do 0,99‰ (2)","pod vlivem alkoholu, obsah alkoholu v krvi do 0,99‰",0,0,0,2,OPEL,nedošlo k požáru,310,žádné z uvedených,osobní automobil bez přívěsu,1996,"soukromé, nevyužívané k výdělečné činnos",200,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou","nepř. rychlosti stavu vozovky (náledí, výtluky, bláto, mokrý povrch apod.)",povrch mokrý,neztížené,dobré,na krajnici,žádná místní úprava,zatáčka,neurčeno,jedoucí - proti směru staničení na komun,srážka s pevnou překážkou,"odrazník, patník, sloupek, dopr.značky a",živice,"dobrý, bez závad","v noci - bez veřejného osvětlení,viditel",dvoupruhová,světelným signalizačním zařízením,železniční přejezd zabezpečený,mimo křižovatku,ano,P2688,8.83594330228,Kropáčova Vrutice - Chotětov,"52,056",Ne,III.,27220,,50° 19' 11.77101'' N,14° 42' 56.33512'' E,50.31994,14.71565
